"id","created_at","text","label"
"576421468227125249","Fri Mar 13 16:36:02 +0000 2015","Shelf cloud near Rhodes today noon. Photo by Panagiotis E. Mitrovgenis via Cyclone of Rhodes.

Shelf cloud στη... http://t.co/2cEKicBymM","Not related or irrelevant"
"576429969393496064","Fri Mar 13 17:09:48 +0000 2015","Pamela Geller Calls Jon Stewart The 'Most Disgusting Jew On The Planet' http://t.co/KBo2tgLznh via @@libamericaorg","Not related or irrelevant"
"576366077116047360","Fri Mar 13 12:55:55 +0000 2015","MT @GlobalFundforWomen We need your help by raising awareness for #CyclonePam https://t.co/0iiG16uZK2 help by donating #Support4Pam""","Caution and advice"
"576364946088296448","Fri Mar 13 12:51:26 +0000 2015","@mrsunlawyer Vanuatu is an island nation in the middle of the Pacific. Let's #PrayForVanuatu @CQ1016","Sympathy and emotional support"
"576421740701573120","Fri Mar 13 16:37:07 +0000 2015","Tropical Cyclone Olwyn landfalls as NASA's Terra satellite flies overhead #science http://t.co/6W0z9NUIJJ http://t.co/Q5Hf5L4KHj","Other relevant information"
"576429807665225728","Fri Mar 13 17:09:10 +0000 2015","➟ #cycloneOlwyn Chevron workers slept on concrete floor, cardboard as cyclone Ol➟ http://t.co/ey8csrd7ti","Not related or irrelevant"
"576355505771253760","Fri Mar 13 12:13:55 +0000 2015","@gem_k Hi, please share and raise awaireness ! https://t.co/6zUWzkVCsn","Not related or irrelevant"
"576431776349868032","Fri Mar 13 17:16:59 +0000 2015","@debraoakland @kati_lepisto Hi Debra, Indeed she is! Warm Hugs, Pam","Not related or irrelevant"
"576354757071233024","Fri Mar 13 12:10:56 +0000 2015","#SouthPacificOcean #Maritime #Shipping #Wx #News/ Severe Tropical #Cyclone #PAM CAT5 #17P #HURRICANE WARNING 030... http://t.co/5I50Xqmsc1","Caution and advice"
"576431771140620288","Fri Mar 13 17:16:58 +0000 2015","MT @weatherchannel: A red alert has been issued as #CyclonePam lashes #Vanuatu. Here's the latest (cont) http://t.co/WL7Ov5cnod","Caution and advice"
"576433585391067139","Fri Mar 13 17:24:11 +0000 2015","Flooding in Vanuatu as cyclone hits with maximum strength http://t.co/yTPoxbjaus","Infrastructure and utilities"
"576440929084706817","Fri Mar 13 17:53:21 +0000 2015","Join me &amp; Lady Pam tomorrow at the Stone Mountain campus @ 10 AM! http://t.co/5WVSvU6lIP","Not related or irrelevant"
"576433285124911104","Fri Mar 13 17:22:59 +0000 2015","Plastic Pam? Anderson Sports Dramatically Different Facial Features At Movie Premiere | http://t.co/DQWuaVoo2Q","Not related or irrelevant"
"576437978941165568","Fri Mar 13 17:41:38 +0000 2015","Top Asian News at 5:30 p.m. GMT: WELLNGTON, New Zealand (AP) — An extremely powerful cyclone blew over islands... http://t.co/JBhR2Kporh","Other relevant information"
"576440154941952000","Fri Mar 13 17:50:17 +0000 2015","Cyclone Pam nears Vanuatu after hitting South Pacific nations

watch yourselves I've got a Cyclone named after me!  http://t.co/zh0G7O51KY","Caution and advice"
"576444896829112322","Fri Mar 13 18:09:07 +0000 2015","Man, two days ago, the GFS nailed the track of Cyclone Pam as it passed Efate to within a mile. That's impressive.","Not related or irrelevant"
"576439600622731264","Fri Mar 13 17:48:05 +0000 2015","@Laura200017 pim pam crack es lo que te llevas tu jajajaja (Cause i'm only a crack in this castle of glass) Momento musical de Linkin Park 😂","Not related or irrelevant"
"576436192717176832","Fri Mar 13 17:34:32 +0000 2015","Cyclone Pam  MTSAT Infrared Loop http://t.co/rKj4KKyZu7","Caution and advice"
"576436289463025664","Fri Mar 13 17:34:55 +0000 2015","Pam rated us 5 out of 5!

Thanks for saving me from DIY SOS Mike.......hair  happy, lunch in the sunshine.....a... http://t.co/SzLfnkJxbM","Not related or irrelevant"
"576443970630381568","Fri Mar 13 18:05:27 +0000 2015","Super cyclone changes @volvooceanrace schedule. http://t.co/j7R04dsFP0","Not related or irrelevant"
"576444195872874496","Fri Mar 13 18:06:20 +0000 2015","Pam Oliver's NFL coverage will continue... Fox has asked the 54-year-old sideline reporter back for 2 more seasons! http://t.co/7EDDIWhi3k","Not related or irrelevant"
"576437314064240640","Fri Mar 13 17:39:00 +0000 2015","@Ciara_NotSierra you and chloe shall rise against the Pam","Not related or irrelevant"
"576432737298464768","Fri Mar 13 17:20:48 +0000 2015","LINKS Only | BIZAAR 666 BI0METRICS; EBOLA 10,000 DEAD; INDIA BIZAAR WEDDINGS; MASSIVE CYCLONE: http://t.co/5dIWEb93dE via @YouTube","Not related or irrelevant"
"576434721703460864","Fri Mar 13 17:28:41 +0000 2015","I am titan,how about you?

- CyClone Joker^^- http://t.co/16ZBFn9RGa","Not related or irrelevant"
"576433757315543040","Fri Mar 13 17:24:52 +0000 2015","Beautiful satellite image of #Pam http://t.co/akzZ7gVarl","Other relevant information"
"576445214564331520","Fri Mar 13 18:10:23 +0000 2015","There are so many more cyclone fans down here than Jayhawk fans y'all.   This must change.  #RockChalk #kubball","Not related or irrelevant"
"576436175314911232","Fri Mar 13 17:34:28 +0000 2015","Rick is back in Pam's good graces bc he took 2 lemon bars lol. #BoldandBeautiful","Not related or irrelevant"
"576436749720633344","Fri Mar 13 17:36:45 +0000 2015","@addieolson I feel like I can help with the Pan/Pam dilemma.","Not related or irrelevant"
"576440139221581827","Fri Mar 13 17:50:13 +0000 2015","Cyclone Marcia claims surpass $400 million. Subscribe for #reinsurance #news updates that matter, from http://t.co/Fp0K96LccQ","Infrastructure and utilities"
"576435280644714496","Fri Mar 13 17:30:55 +0000 2015","$CTRN 4Q14 Q&amp;A – Pam, SunTrust: Branded component evolution vs. last year? EVP: It’s very small amount &amp; only up against 1Q13 6%.","Not related or irrelevant"
"576434882995453952","Fri Mar 13 17:29:20 +0000 2015","MT @reliefweb:
#Vanuatu: Latest reports from @UNICEF @CARE @IFRC @IOMasiapacific &amp; more on #CyclonePam http://t.co/RuF6be2lEr #TCPam""","Caution and advice"
"576434808462671872","Fri Mar 13 17:29:02 +0000 2015","3R 2H 0E (BOW) | PAM 2, BOW 3 | End 3rd Recap | https://t.co/CbSygjWVOZ","Not related or irrelevant"
"576440963545063425","Fri Mar 13 17:53:30 +0000 2015","Wow...what a beast. #CyclonePam (Image via Mashable) http://t.co/BC5RZk5N5z

— The Weather Channel (weatherchann… http://t.co/YGRlyNwAVu","Other relevant information"
"576441887386652672","Fri Mar 13 17:57:10 +0000 2015","Tiny island nation of #Vanuatu, subject to tremendous @BillWeirCNN documentary recently is being thrashed by Cat 5 hurricane w/ no defences","Other relevant information"
"576441705857196033","Fri Mar 13 17:56:27 +0000 2015","Tropical Cyclone Olwyn landfalls as NASA's Terra satellite flies overhead http://t.co/EyDMJnSxgA #space","Not related or irrelevant"
"576438604890689536","Fri Mar 13 17:44:07 +0000 2015","Cyclones, the Arctic, CO2 from China and World... it's all here... and all connected. Let the weekend debate begin! http://t.co/iB8uj8ySJ7","Not related or irrelevant"
"576443089130102784","Fri Mar 13 18:01:56 +0000 2015","Intense Storms in #Pam's Eyewall battering #Vanuatu w/ 160mph winds as it makes landfall. http://t.co/Ro4N9Z1kFR","Infrastructure and utilities"
"576442326106652672","Fri Mar 13 17:58:54 +0000 2015","Join us at Virgin Money Cyclone 19-21 June. 10, 15, 34, 64 or 106 miles with beautiful views- something for everyone! http://t.co/OAEmwp63vn","Other relevant information"
"576443417376378881","Fri Mar 13 18:03:15 +0000 2015","Mom: ""Yeah! You'd have to drug me to get me to be a cyclone fan."" #classicjane #dedication","Not related or irrelevant"
"576435251045511169","Fri Mar 13 17:30:48 +0000 2015","#Newsupdate 'Worst case scenario' feared as cyclone Pam hits Vanuatu - TVNZ: http://t.co/ipvScmOCBM'Wo... http://t.co/WJCfygXwLj #Retweet","Caution and advice"
"576441546062446592","Fri Mar 13 17:55:49 +0000 2015","VIDEO: Tracking Cyclone Pam http://t.co/b96o6aowJC","Other relevant information"
"576441161096658944","Fri Mar 13 17:54:17 +0000 2015","High Alert Cat 5 Super Cyclone Pam heading towards New Zealand http://t.co/CH0RbJfGPD","Other relevant information"
"576437609221615617","Fri Mar 13 17:40:10 +0000 2015","Pamela Anderson's handsome son steals the show: Whoa! That is one handsome celebrity spawn! Pam An... http://t.co/8JPaOc2aWG #slavetrade","Not related or irrelevant"
"576435029246676992","Fri Mar 13 17:29:55 +0000 2015","MT @irinnews:
1000s of families in makeshift houses which will not withstand storm” @savechildrenuk on #CyclonePam http://t.co/qegArBY9Yl…""","Displaced people"
"576439413888008192","Fri Mar 13 17:47:20 +0000 2015","Pam's Fight Against MS | Medical Expenses - YouCaring https://t.co/7O7RSQmveg","Not related or irrelevant"
"576438242993664001","Fri Mar 13 17:42:41 +0000 2015","As #CyclonePam hits, world looks to #Sendai2015 for a better approach to disaster risk http://t.co/6Q1yLJQlUK #WCDRR http://t.co/Ow0YZrU2EX","Not related or irrelevant"
"576440226018562048","Fri Mar 13 17:50:34 +0000 2015","One of the strongest South Pacific storms in years has made a direct hit on Vanuatu capital, Port Vila, raising fears of mass devastation.","Other relevant information"
"576440131810381826","Fri Mar 13 17:50:11 +0000 2015","Ridge often sounds like such a damn child! Man up! He's like 30 yrs older then everyone in that room! Except for Pam. lol #BoldandBeautiful","Not related or irrelevant"
"576441601909751809","Fri Mar 13 17:56:02 +0000 2015","use could
users celebrate
up cyclone","Not related or irrelevant"
"576443501220470784","Fri Mar 13 18:03:35 +0000 2015","Terrible news from Vanuatu.  http://t.co/GQm2ShLbd0","Other relevant information"
"576442148511309825","Fri Mar 13 17:58:12 +0000 2015","pam tillis faved my tweet from last night &lt;3","Not related or irrelevant"
"576445680937406465","Fri Mar 13 18:12:14 +0000 2015","Jack Downing will wear #19. Garrick Perry will wear #16. Both expected to make their Cyclone debuts tonight.","Not related or irrelevant"
"576436633286774784","Fri Mar 13 17:36:17 +0000 2015","@BarackObama PRESIDENT BO I can ans if you follow me period r u keeping an eye on CYCLONE PAM?  N IT'S ON PACIFIC OCEAN HOPE CA IS SAFE.","Not related or irrelevant"
"576440036989751296","Fri Mar 13 17:49:49 +0000 2015","Cyclone Pam: 'Even my hotel is shaking' http://t.co/YADlwI2suQ #Vanuatu","Other relevant information"
"576442725127573505","Fri Mar 13 18:00:30 +0000 2015","@weatherchannel @CoTCPerth Um .... glad I'm not in #Vanuatu on holidays. This one could be devastatingly bad! #Thinkingofyou #Pamisabitch","Not related or irrelevant"
"576440572015206401","Fri Mar 13 17:51:56 +0000 2015","#Tuvulu Population 10k State of emergency declared http://t.co/B8fFczhRlR #hmrd #TCPam","Caution and advice"
"576445262006104065","Fri Mar 13 18:10:34 +0000 2015","@wxdam Considering its remote location, that's a huge achievement. #Pam","Not related or irrelevant"
"576442003480670208","Fri Mar 13 17:57:38 +0000 2015","Would Martin be the same if Pam was Gina an Gina was Pam?","Not related or irrelevant"
"576433323343478784","Fri Mar 13 17:23:08 +0000 2015","My brother MARK CALLEN PAM And HADLEY GRECIA http://t.co/32mvxo9g2c","Not related or irrelevant"
"576445162001289216","Fri Mar 13 18:10:11 +0000 2015","Who named a severe storm system #Pam?!?","Not related or irrelevant"
"576435071650938880","Fri Mar 13 17:30:05 +0000 2015","Attention new @SLA_PAM members! Arriving early to #SLA2015? Join us for the Newcomer's Dinner on 6/13 at 6pm. RSVP: http://t.co/1aHRBIaYoH","Not related or irrelevant"
"576439433009958912","Fri Mar 13 17:47:25 +0000 2015","@TrippygirlR @EmmaSayce which one are you Pam?","Not related or irrelevant"
"576437680994537472","Fri Mar 13 17:40:27 +0000 2015","Storm brings 165- mph winds to Pacific island of Vanuatu http://t.co/ORFOEMOqFu","Other relevant information"
"576439582897651712","Fri Mar 13 17:48:00 +0000 2015","""It appears Pam’s handsome son is dating Disney darling Bella Thorne!"" oh","Not related or irrelevant"
"576440955152166912","Fri Mar 13 17:53:28 +0000 2015","Thinking of everyone in #Vanuatu and waiting for updates #CyclonePam","Sympathy and emotional support"
"576435683268624384","Fri Mar 13 17:32:31 +0000 2015","""""Let me be honest"" isn't honest at all"" by @pamelamaeross on @LinkedIn https://t.co/sSwDigG6Fz","Not related or irrelevant"
"576433311297372160","Fri Mar 13 17:23:05 +0000 2015","#CyclonePam bearing down in the pacific, update from local #climatejustice organizers #prayforthepacific http://t.co/ELeijMClNn","Sympathy and emotional support"
"576438720003502080","Fri Mar 13 17:44:35 +0000 2015","Cyclone Pam http://t.co/KQAcoqA8Qu","Other relevant information"
"576444082295296000","Fri Mar 13 18:05:53 +0000 2015","Is that the Neo Armstrong Cyclone Jet Armstrong Cannon? It's pretty amazing, oi.","Not related or irrelevant"
"576440615958814720","Fri Mar 13 17:52:07 +0000 2015","Plastic Pam? Anderson Sports Dramatically Different Facial Features At Movie Premiere: Has Pamela Anderson und... http://t.co/U8RS150U6f","Not related or irrelevant"
"576441508166901761","Fri Mar 13 17:55:39 +0000 2015","Panda, 6 mos old terrier mix, female, spayed (Photo by Pam Doughty) http://t.co/iRaplXKZSL","Not related or irrelevant"
"576442340665098240","Fri Mar 13 17:58:58 +0000 2015","@pamkulik No worries at all, Pam! We are more grateful to know you're using Canva! Cheers to many more designs and awesome stuff! :) ^eb","Not related or irrelevant"
"576441787004424192","Fri Mar 13 17:56:46 +0000 2015","#SolomonIslands #Anutu island population 300 - Phones &amp; Radio down  http://t.co/fiatBmgO22 #TCPam #hmrd","Caution and advice"
"576434838506381312","Fri Mar 13 17:29:09 +0000 2015","@FBM2005 Vanuatu  not enough coffee this morning.","Not related or irrelevant"
"576439248833802240","Fri Mar 13 17:46:41 +0000 2015","Wild weather warning as cyclone approaches - New Zealand Herald http://t.co/iJjDjyJ6ZQ","Caution and advice"
"576445089003749376","Fri Mar 13 18:09:53 +0000 2015","South Pacific cyclone 'kills dozens' http://t.co/zkL27XSoB9 [Sale http://t.co/NEiwkXgvpB ] #news","Injured or dead people"
"576434938142048256","Fri Mar 13 17:29:33 +0000 2015","@JamesdavisFx , Hello We wanted to know as pam-mam how many cutomers u hav","Not related or irrelevant"
"576441416936779776","Fri Mar 13 17:55:18 +0000 2015","WA [EMERGENCY WARNING] CYCLONE - Francois Peron National Park 13/03 11:24pm AWST #DFES http://t.co/HkbzbdfNNk http://t.co/beCHTVNnHv","Not related or irrelevant"
"576441778125025281","Fri Mar 13 17:56:44 +0000 2015","#CyclonePam batters #Vanuatu. http://t.co/kRRFuDdNQu …","Other relevant information"
"576441577234673664","Fri Mar 13 17:55:56 +0000 2015",": 'Vanuatu Monster' makes direct hit on island http://t.co/ykIkOfS0cI","Other relevant information"
"576436496145608704","Fri Mar 13 17:35:45 +0000 2015","Eco: More than 200,000 people at risk as Cyclone Pam bears down on Vanuatu: Reuters: A massive storm is bearin... http://t.co/gy3cUrnvST","Other relevant information"
"576441849230991360","Fri Mar 13 17:57:01 +0000 2015","#Vanuatu Big hugs to @CAREAustralia for helping 195 ppl including 3 #DAFN into evac centers  http://t.co/1V7OdUsfWS #TCPam #hmrd","Displaced people"
"576434932433588224","Fri Mar 13 17:29:32 +0000 2015","Summer cyclone Bavi brewing, moving to Philippines - ABS CBN News http://t.co/WOVEQrctPY #Typhoon","Not related or irrelevant"
"576436690211868672","Fri Mar 13 17:36:31 +0000 2015","Cyclone http://t.co/Gof2riFgyx","Other relevant information"
"576433968637218817","Fri Mar 13 17:25:42 +0000 2015","I CANT BELIEVE JOSH MET PAM","Not related or irrelevant"
"576442367558885376","Fri Mar 13 17:59:04 +0000 2015","That's why you win your matches!!!

 http://t.co/OAZFSmJuGF #jamaicaobserverandroidapp via @JamaicaObserver","Not related or irrelevant"
"576439091513823232","Fri Mar 13 17:46:03 +0000 2015","@rickpeterson26  Haha.  Not sure Cyclone fans can handle another game like that.  Crazy,crazy emotional ride","Not related or irrelevant"
"576432568675016704","Fri Mar 13 17:20:08 +0000 2015","Ottawa Cyclone basketball from State Semi-Finals today vs Basehor on KOFO. Details here @ohsactivities @ohsboyshoops http://t.co/JLmJFjryLv","Not related or irrelevant"
"576434915178233856","Fri Mar 13 17:29:28 +0000 2015","Not Cyclone Pam! 😂 She about to be a mess!","Not related or irrelevant"
"576456414412947457","Fri Mar 13 18:54:53 +0000 2015","I still cry whenever I watch Jim and Pam get married","Not related or irrelevant"
"576457756690886656","Fri Mar 13 19:00:13 +0000 2015","LIVE tonight at 6:30p, Cyclone gymnastics vs. Temple","Not related or irrelevant"
"576452841935646721","Fri Mar 13 18:40:42 +0000 2015","#NRLSharksBroncos
Vanuatu
Friday the 13th
#FORvREB
wonderful sense break your heart..view The story of love 
https://t.co/WOBxdo66IF","Not related or irrelevant"
"576446755631284224","Fri Mar 13 18:16:31 +0000 2015","We finally get a cyclone after 51 years and it turns out to be the most pansy-ass little thing. I'm hurt, Mother Nature. Irreparably hurt.","Not related or irrelevant"
"576453515477843968","Fri Mar 13 18:43:22 +0000 2015","Cyclone Joker!","Not related or irrelevant"
"576458099885637632","Fri Mar 13 19:01:35 +0000 2015","Cat 5 #CyclonePam has passed over #Vanuatu's capital Port Vila. 250 km/h winds. Updates throughout the morning on @TheTodayShow","Other relevant information"
"576457532534738944","Fri Mar 13 18:59:20 +0000 2015","@CarlaHouston99 was impersonating me with her avatar, now Capt Pam Karel. This is NOT a pilot for American Airlines or a 99. BE YOU! #avgeek","Not related or irrelevant"
"576453526752215040","Fri Mar 13 18:43:25 +0000 2015","New content of Vanuatu in http://t.co/h9nsvgwinI - #NewZealand","Other relevant information"
"576448523962589185","Fri Mar 13 18:23:32 +0000 2015","thanks to #cyclone olwyn our #roadtrip up to #coralbay was ended prematurely in denham 😡😧 what stays are the #memor… http://t.co/QvrvVo7tWg","Not related or irrelevant"
"576451561334829056","Fri Mar 13 18:35:36 +0000 2015","@mikedwheeler Pam's Canadian; hence normal. somewhat. 😜  but Mother's Day this Sunday?! #confused","Not related or irrelevant"
"576457536959832064","Fri Mar 13 18:59:21 +0000 2015","Yep. Her and Siya “@_Snowiie: Pam is make-up twitter”","Not related or irrelevant"
"576449114793111552","Fri Mar 13 18:25:53 +0000 2015","Bigger than Bola in 1988, I feel old and concerned all at once. http://t.co/DXy9LvypmS #CyclonePam","Caution and advice"
"576457273821827073","Fri Mar 13 18:58:18 +0000 2015","Tropical Cyclone Nathan crawling in NASA satellite imagery (NASA/Goddard Space Flight Center) Tropical Cyclone Nat… http://t.co/wLs1UVjTrm","Other relevant information"
"576452432265265152","Fri Mar 13 18:39:04 +0000 2015","Latest warning graphic for Tropical Cyclone Pam: http://t.co/TPhpAxKkSu","Other relevant information"
"576446028368474112","Fri Mar 13 18:13:37 +0000 2015","7th Grade News:Pam Geller, blind to irony, sez Jon Stewart's ""The Most Disgusting Jew on the Planet!"" http://t.co/Ymgh8sp4oz #RagingWingNuts","Not related or irrelevant"
"576457948878282752","Fri Mar 13 19:00:59 +0000 2015","@BBCTravelAlert a 'cyclone'.","Not related or irrelevant"
"576450526742601729","Fri Mar 13 18:31:30 +0000 2015","PAM near Australia.. http://t.co/GGPj70mkqs","Other relevant information"
"576448862186909696","Fri Mar 13 18:24:53 +0000 2015","#prayers for #vanautu #pam go away","Sympathy and emotional support"
"576447294637129728","Fri Mar 13 18:18:39 +0000 2015","I miss Pam 😪","Not related or irrelevant"
"576452457682853888","Fri Mar 13 18:39:10 +0000 2015","Well, Typhoon Pam is certainly terrifying: http://t.co/GYFHNxulfO","Other relevant information"
"576452670556364801","Fri Mar 13 18:40:01 +0000 2015","Suzanne Jenkins: #FREE #KINDLE The Tao of Pam: Pam of Babylon Book # 6, Romance, Series, family http://t.co/7BO23EyMHh","Not related or irrelevant"
"576452498531045376","Fri Mar 13 18:39:20 +0000 2015","I hope you guys are okay over there, Vanuatu.","Sympathy and emotional support"
"576453624047374336","Fri Mar 13 18:43:48 +0000 2015","Summer cyclone Bavi brewing, moving to Philippines - ABS CBN News http://t.co/0zoLDeMtMf #Typhoon","Not related or irrelevant"
"576454651119288322","Fri Mar 13 18:47:53 +0000 2015","@PamCruickshank Have a lovely holiday, Pam. If you need us, you know where we are. :) | MJ","Not related or irrelevant"
"576456230736130048","Fri Mar 13 18:54:10 +0000 2015","South Pacific cyclone kills dozens http://t.co/8vQtS2PMv7","Injured or dead people"
"576448545844137985","Fri Mar 13 18:23:37 +0000 2015","#Vente #Ménage #3: Dyson DC33C Origin Aspirateur sans Sac Technologie Radial Root Cyclone G... http://t.co/bXmBKcRb9C #Repassage #Maison","Not related or irrelevant"
"576451600589303808","Fri Mar 13 18:35:46 +0000 2015","Cyclone Lam rains cause manganese spills at BHP Billiton mine in NT: officials - http://t.co/2IxmzXSGGs","Not related or irrelevant"
"576446080017125376","Fri Mar 13 18:13:49 +0000 2015","#surf (03/10) SEVERE TROPICAL CYCLONE PAM: UPDATE http://t.co/iCsCbd7g3D #surfline","Other relevant information"
"576447345283432448","Fri Mar 13 18:18:51 +0000 2015","Cyclone hits island nation of Vanuatu http://t.co/1cIfc6jB9G","Other relevant information"
"576452223686709248","Fri Mar 13 18:38:14 +0000 2015","IFRC releasing USD132,144 from Disaster Response Emergency Fund #DREF to support Vanuatu initial damage assessments @federation #TCPam","Money"
"576456142072627200","Fri Mar 13 18:53:48 +0000 2015","In pictures:How #RedCross prepares for disasters like #TCPam w/ communities in the Pacific @FijiRedCross @federation http://t.co/xYClU60gJ6","Other relevant information"
"576449693825294337","Fri Mar 13 18:28:11 +0000 2015","[ACTU] Kendall Schmidt update. (Esta semana)

""""Are you saying Pan? Or Pam?"" One of my favorite #willferrell... http://t.co/nKL58rO8UR","Not related or irrelevant"
"576447765225439232","Fri Mar 13 18:20:31 +0000 2015","My heart and prayers are with my #Vanuatu friends as they face #CyclonePam","Sympathy and emotional support"
"576449837639593984","Fri Mar 13 18:28:45 +0000 2015","#CyclonePam is hammering Pacific #SIDS - Kiribati, Tuvalu, Solomon Isl &amp; now Vanuatu. Hope #Sendai2015 meeting on #disaster gets the message","Not related or irrelevant"
"576453790250860544","Fri Mar 13 18:44:28 +0000 2015","Tropical Cyclone Pam hits island nation of Vanuatu in S. Pacific w/ winds of  150 mph. Worst in island history? http://t.co/Xnyr6d0S43","Other relevant information"
"576448723984715776","Fri Mar 13 18:24:20 +0000 2015","3R 1H 2E (PAM) | PAM 5, BOW 4 | Mid 6th Recap | https://t.co/CbSygjWVOZ","Not related or irrelevant"
"576455753671811072","Fri Mar 13 18:52:16 +0000 2015","CLÁSICOS DEL REGGAETON - justawkwardgirl: 1. Pam pam / Wisin &amp; Yandel... http://t.co/oAEZQxnq7J","Not related or irrelevant"
"576450021274443776","Fri Mar 13 18:29:29 +0000 2015","Georgia House approves cyberbullying bill: Pam Dickerson, a Democrat from Conyers, says Georgia... http://t.co/RYJ1sXx1qB #cyberbullying","Not related or irrelevant"
"576457674008752128","Fri Mar 13 18:59:54 +0000 2015","Cool /Hot! Vanuatu.Amazing helicopter drone footage.what it's like inside an active volcano http://t.co/3sqo2OPuMo","Not related or irrelevant"
"576448494984171520","Fri Mar 13 18:23:25 +0000 2015","Our view for the weekend 😍 #geraldton #cyclone by v8jessi http://t.co/G8p2Dp2Vqk
Pic from http://t.co/YQdT8U9Z5E http://t.co/R0WBwV3Pqi","Not related or irrelevant"
"576455206558380033","Fri Mar 13 18:50:05 +0000 2015","Iris would be nothing without pam though #isibaya","Not related or irrelevant"
"576449439788724224","Fri Mar 13 18:27:11 +0000 2015","cyclone","Not related or irrelevant"
"576448480912211968","Fri Mar 13 18:23:22 +0000 2015","The calm before the cyclone! #sunset#geraldton#sky_hub#skyporn#everythinggeraldton#geraldton#nofilter#theresacyclon… http://t.co/A61RGe3nna","Not related or irrelevant"
"576451209592111104","Fri Mar 13 18:34:12 +0000 2015","Thinking of a friend on Vanuatu in the South Pacific. He just arrived to do Peace Corps work, but I have a feeling it will be more recovery","Sympathy and emotional support"
"576455221494300672","Fri Mar 13 18:50:09 +0000 2015","@Pamduckling @frankie0331 @t0kerfr0g @frogsarelovely @frogetteca @spikedupfrog @theswampbog Don't mess with Pam","Not related or irrelevant"
"576457415836741632","Fri Mar 13 18:58:52 +0000 2015","@LizzieScull yes mam Pam .. Gonna boozy oogy oogy","Not related or irrelevant"
"576451715785879553","Fri Mar 13 18:36:13 +0000 2015","“@Revkin: Vanuatu battered by #supercyclone Pam. Vid: http://t.co/SHkWkkcZEw Text: http://t.co/aOr25A9SO5” #earth #love #change","Other relevant information"
"576452002328219648","Fri Mar 13 18:37:21 +0000 2015","Cyclone Pam hits Vanuatu: More than 200,000 people at risk from category 5 tropical storm http://t.co/tQHEAxyPXc","Other relevant information"
"576456059734265856","Fri Mar 13 18:53:29 +0000 2015","Ph call to friends. Their alright!. Slept under house. Winds were horrific.  #CyclonePam","Personal updates"
"576447574996992000","Fri Mar 13 18:19:46 +0000 2015","Islaam islaam islaam everybody is talking about islaam u know why, it's not just a word it's a cyclone for bad people","Not related or irrelevant"
"576457771685560320","Fri Mar 13 19:00:17 +0000 2015","Perth braces for storms from cyclone Olwyn   http://t.co/DAOALKLETw","Not related or irrelevant"
"576449056085569536","Fri Mar 13 18:25:39 +0000 2015","prayers to #vanuatu..","Sympathy and emotional support"
"576452303592505344","Fri Mar 13 18:38:33 +0000 2015","My latest for ""@Clapway: #CyclonePam Rips Through #Vanuatu Island Nation - http://t.co/ULanIkbWQe http://t.co/qMCYTzOvHf”","Other relevant information"
"576456920590090240","Fri Mar 13 18:56:54 +0000 2015","Pam is make-up twitter","Not related or irrelevant"
"576453274523590656","Fri Mar 13 18:42:25 +0000 2015","Thinking of our friends in Vanuatu and hoping everyone is safe. #CyclonePam","Sympathy and emotional support"
"576451879552471040","Fri Mar 13 18:36:52 +0000 2015","Vanuatu hit by powerful cyclone – Sky News Australia http://t.co/Ba0WfqZv98","Other relevant information"
"576446173893906434","Fri Mar 13 18:14:12 +0000 2015","Avast! #Vanuatu hit by powerful cyclone  http://t.co/doyuY3JOrb #Category5cyclone #northeasternislands #unconfirmedreports","Other relevant information"
"576445725355040768","Fri Mar 13 18:12:25 +0000 2015","UFOSFacts NEWS | Monster Category 5 Cyclone Makes Direct Hit on Vanuatu: Kind of surprised I didn... http://t.co/d9zUDTUirW #UFOS #OVNIS","Other relevant information"
"576457772406951936","Fri Mar 13 19:00:17 +0000 2015","@gem_k @28storms that's good. Let's hope #Vanuatu survives.","Not related or irrelevant"
"576457642047979520","Fri Mar 13 18:59:46 +0000 2015","As #Vanuatu is a great surfing location, I have a soft spot for those facing major rough weather today.  http://t.co/2oMQEQTgA5","Sympathy and emotional support"
"576453126326239233","Fri Mar 13 18:41:49 +0000 2015","Cyclone Nathan is near stationary off the coast of Cape Melville, and is expected to intensify later today. http://t.co/rVLE6inkt8","Other relevant information"
"576455407566192641","Fri Mar 13 18:50:53 +0000 2015","Damn, Pam. http://t.co/iWPscFoyPH","Other relevant information"
"576456603131506688","Fri Mar 13 18:55:38 +0000 2015","How fabulous is Pam's Paisley Poncho Sweater?! I'm in love with all the colors!  Get your copy of the pattern for... http://t.co/fkqQxRcwIO","Not related or irrelevant"
"576451987413204992","Fri Mar 13 18:37:18 +0000 2015","""@UNICEFLive:#CyclonePam -a category 5 storm - hits #Vanuatu. http://t.co/nDtIuWp9dc  UNICEF stands ready to help. http://t.co/PReJaun0Mz""","Volunteer or professional services"
"576451360444428288","Fri Mar 13 18:34:48 +0000 2015","@PamTillis  Holly Molly !!
Pam Tillis TheBest Singer/Songwriter 
She also wares some kick A--s shoes Retwitted/Favorite this huge H-TownFan","Not related or irrelevant"
"576445746418819072","Fri Mar 13 18:12:30 +0000 2015","Dozens feared dead after Cyclone Pam hits Vanuatu – BBC News http://t.co/IBnuitQTWC","Other relevant information"
